pergunta,resposta
Pergunta: Qual é o objetivo da chamada pública nº agosto referente ao credenciamento de agentes de integração pela Universidade Federal do Amazonas?,"
Resposta: O objetivo da chamada pública nº agosto é credenciar agentes de integração para prestarem serviços auxiliares junto às entidades visando a concessão de estágio a estudantes de cursos de graduação, com funcionamento mínimo de dois anos e sem fins lucrativos."
Qual é o órgão responsável por autorizar o funcionamento jurídico de uma empresa de transporte aéreo regular no Brasil? ,"
A Agência Nacional de Aviação Civil (ANAC) é responsável por autorizar o funcionamento jurídico de empresas de transporte aéreo regular no Brasil, conforme disposto na legislação vigente."
Pergunta: Qual o objetivo da chamada pública nº da Universidade Federal do Amazonas em relação ao credenciamento de agentes de integração?,"
Resposta: O objetivo da chamada pública nº da Universidade Federal do Amazonas é viabilizar a concessão de estágio obrigatório para estudantes dos cursos de graduação, por meio do credenciamento de agentes de integração que atuem como intermediários entre a universidade e as entidades concedentes."
Pergunta: Qual é o objetivo do Centro de Tecnologia da Universidade Federal do Amazonas conforme descrito no conteúdo fornecido?,"
Resposta: O objetivo do Centro de Tecnologia da Universidade Federal do Amazonas é implantar e explorar recursos computacionais, diversas tecnologias e manter pesquisas na área de tecnologia, bem como realizar estudos formais e promover programas técnicos, especialmente na modalidade EAD."
"Pergunta: Quem é o responsável pela gestão das atividades relacionadas à matrícula, registro, controle e diplomação dos alunos na Universidade Federal do Amazonas?","
Resposta: O Departamento de Registro Acadêmico (DR) é o responsável pela gestão das atividades relacionadas à matrícula, registro, controle e diplomação dos alunos na Universidade Federal do Amazonas."
"Pergunta: Qual o objetivo da Lei nº X, de novembro, que proíbe uma mesma pessoa de ocupar duas vagas simultaneamente em instituições públicas de ensino superior?","
Resposta: O objetivo da Lei é proibir que uma mesma pessoa ocupe simultaneamente duas vagas como estudante em curso de graduação em instituições públicas de ensino superior em todo o território nacional, evitando duplicidade e garantindo a regularidade dos cursos."
"Pergunta: Qual é o limite de créditos que um aluno da Universidade Federal do Amazonas pode cursar, de acordo com a resolução mencionada?","
Resposta: De acordo com a resolução, o aluno da Universidade Federal do Amazonas pode cursar no máximo 25 créditos por semestre."
Pergunta: Qual a obrigatoriedade estabelecida pela portaria em relação ao plano de curso na Universidade Federal do Amazonas?,"
Resposta: A portaria estabelece que o plano de curso deve ser elaborado conjuntamente pelo coordenador do curso e pelos docentes estruturantes, sendo obrigatório conter levantamento das necessidades acadêmicas, formas de atividades desenvolvidas, cronograma de atividades, indicadores de qualidade, formas de monitoramento e controle discente."
Pergunta: Quais são os órgãos responsáveis por aprovar o calendário acadêmico da Universidade Federal do Amazonas?,"
Resposta: O calendário acadêmico da Universidade Federal do Amazonas é aprovado pelo Conselho de Ensino, Pesquisa e Extensão (CONSEPE), conforme as resoluções e portarias pertinentes à organização do ano letivo e das atividades acadêmicas."
Pergunta: Qual é o objetivo principal da lei mencionada?,"
Resposta: A lei estabelece normas gerais e critérios básicos para promover a acessibilidade de pessoas portadoras de deficiência e com mobilidade reduzida, através da eliminação de barreiras arquitetônicas e obstáculos em vias públicas, espaços urbanos, edifícios, meios de transporte e sistemas de comunicação."
Qual é o objetivo do programa de mobilidade estudantil intercampi instituído pela Universidade Federal do Amazonas?,"O programa de mobilidade estudantil intercampi tem como objetivo promover a vivência acadêmica em novas metodologias de ensino e aprendizado, permitir a realização de estágios curriculares em outros campi da universidade, bem como diminuir o índice de evasão dos estudantes."
Pergunta: Qual é a finalidade da resolução que regulamenta o programa de trabalho voluntário na Universidade Federal do Amazonas?,"
Resposta: A finalidade da resolução é estabelecer as diretrizes e procedimentos para a prestação de trabalho voluntário na universidade, visando incentivar a participação de pessoas físicas estrangeiras maiores e capazes em atividades culturais, educacionais e de pesquisa sem gerar vínculo empregatício."
Pergunta: Qual é o objetivo da chamada pública nº da Universidade Federal do Amazonas em relação ao credenciamento de agentes integração?,"
Resposta: O objetivo da chamada pública nº da Universidade Federal do Amazonas é viabilizar a concessão de estágio obrigatório para estudantes de graduação, por meio do credenciamento de agentes integração conforme os termos estabelecidos na legislação vigente."
Pergunta: Quais são as modalidades de transferência previstas na resolução mencionada?,"
Resposta: As modalidades de transferência previstas na resolução são: transferência facultativa interna, transferência facultativa externa, portador de diploma de curso superior e curso RC (movimentação acadêmica dentro da mesma área de conhecimento)."
Pergunta: Quais são as obrigações da entidade concedente de estágio segundo a legislação da Universidade Federal do Amazonas?,"
Resposta: As obrigações da entidade concedente de estágio incluem celebrar termo de compromisso com a instituição de ensino, proporcionar condições adequadas para a realização do estágio, indicar um funcionário para orientar e supervisionar o estagiário, contratar seguro contra acidentes pessoais para o estagiário, entre outras responsabilidades conforme disposto na legislação vigente."
Pergunta: Qual é o objetivo da Resolução mencionada no conteúdo fornecido?,"
Resposta: A Resolução tem como objetivo estabelecer normas internas relativas ao processo seletivo extra macro para o ingresso em modalidades de transferência facultativa na Universidade Federal do Amazonas."
"Pergunta: Qual é o papel da Lei n° 9.394, de 20 de dezembro de 1996, conhecida como Lei de Diretrizes e Bases da Educação Nacional (LDB), no contexto da Universidade Federal do Amazonas?","
Resposta: A Lei n° 9.394/96, LDB, estabelece as diretrizes e bases da educação nacional no Brasil. No âmbito da Universidade Federal do Amazonas, a LDB orienta a organização e funcionamento dos cursos superiores, define normas para avaliação institucional e regula a autonomia universitária em consonância com as políticas educacionais vigentes."
Pergunta: Quais são os objetivos da resolução que regulamenta a inclusão de disciplinas nos cursos de graduação presenciais da Universidade Federal do Amazonas?,"
Resposta: Os objetivos da resolução são desenvolver uma cultura institucional em relação ao uso de tecnologias de informação, promover maior flexibilização no processo de aprendizagem dos alunos e possibilitar o corpo docente a incorporar tecnologias em suas práticas de ensino, visando à melhoria da qualidade do ensino."
Qual é o objetivo do Programa de Mobilidade Estudantil da Universidade Federal do Amazonas?,"O Programa de Mobilidade Estudantil da UFAM tem como objetivo permitir que estudantes de instituições federais de ensino superior temporariamente cursar disciplinas em cursos de graduação de outra instituição, contribuindo para enriquecimento acadêmico e intercâmbio de conhecimentos."
Pergunta: Qual o objetivo da resolução citada no texto em relação ao trote universitário na Universidade Federal do Amazonas?,"
Resposta: A resolução busca coibir qualquer tipo de trote que atente contra a integridade física e moral dos ingressantes, promovendo um ambiente acadêmico mais seguro e respeitoso, conforme o disposto nos artigos do estatuto da Universidade Federal do Amazonas."
